Name,Degree,Excentricidad,Clustering,Diámetro,Radio,Camino más corto promedio,Transitividad,Eficiencia Global,Rich Club Coefficient,Core Ratio,Central Point Dominance,Spectral radius,Modularidad,Colaboratividad Original,Colaboratividad 1,Colaboratividad 2,Colaboratividad 3
G33,3.456692913385827,5.181102362204724,0.057979340176463355,6.0,4.0,3.6777566835766082,0.06663581675150393,0.30047617565602547,0.42857142857142855,0.4251968503937008,0.16317670587593044,1.9234766881213017,0.9089975413152407,0.1777879101514031,0.7000147965530588,-0.3488764303666778,0.12625012301846578
G34,3.3307984790874525,5.35361216730038,0.047342292851994205,7.0,4.0,3.6331814355789045,0.03486717267552182,0.3019578777438155,0.3333333333333333,0.4372623574144487,0.13655025285919567,1.8807020178018827,0.927408353408992,0.1363108194146489,0.654489695007617,-0.40379353026238196,0.12074866774231498
G35,3.38996138996139,5.015444015444015,0.061654495021407824,6.0,4.0,3.5364400945796293,0.06602745696230115,0.3089117356559773,0.7,0.4362934362934363,0.206881816332144,1.8740675087338872,0.9246954595791805,0.15293382863278254,0.6944447446819701,-0.35037212531348094,0.12816438882120712
G36,3.5772357723577235,4.890243902439025,0.05081196466442924,6.0,4.0,3.520889331342293,0.05172413793103448,0.3114468226315836,1.0,0.4268292682926829,0.17332363052245817,1.8488414962553175,0.9220839555334329,0.15762233381351207,0.6887143486495602,-0.35442421691595205,0.12572117088467344
G37,3.559183673469388,5.085714285714285,0.06600545015889034,6.0,4.0,3.490766142522583,0.0706980880391285,0.31405431024878466,1.0,0.4163265306122449,0.15343853758969017,1.8544288105692166,0.9106724657075945,0.1859873203865706,0.7212529001279934,-0.32929085393653523,0.13320642970126367
G38,3.670886075949367,4.991561181434599,0.07434849113599228,6.0,4.0,3.460344704283773,0.06105834464043419,0.3169563040836379,0.6666666666666666,0.45147679324894513,0.21622089828180052,1.8901998667095732,0.9200457698634056,0.1825387848758979,0.6922533671678968,-0.34169299772428696,0.13566511335643455
G39,3.338403041825095,5.927756653992396,0.06263251577400425,8.0,4.0,3.620294313992976,0.06164842528478892,0.30389149883976424,0.4166666666666667,0.3726235741444867,0.19448724487102761,1.9407141127070107,0.9276405537979276,0.14689383444491147,0.715407860153346,-0.3934027464148755,0.12646250529951036
G40,3.4296875,5.28125,0.03249386845943273,6.0,4.0,3.591942401960784,0.03915171288743882,0.3058226102942257,0.6666666666666666,0.44140625,0.19126763590228224,1.8746046080067051,0.9072916666666667,0.16099367885777982,0.6706253648483314,-0.3729682310589667,0.11979129885280661
G41,3.5673469387755103,4.987755102040817,0.04620493836106397,7.0,4.0,3.4928404148544665,0.05792276964047936,0.3136769743026811,0.6666666666666666,0.44081632653061226,0.30348387798007115,1.9165889377132093,0.9056206088992974,0.1811107510935248,0.6983812762282056,-0.33352986659279815,0.12723322283453917
G42,3.4624505928853755,5.209486166007905,0.06857844608382961,7.0,4.0,3.5349457305979044,0.05916241967649014,0.3102444139711967,0.8333333333333334,0.4308300395256917,0.18828619210882952,1.8855795824814972,0.9189723320158103,0.1699661351802873,0.6945056478769358,-0.3576079869872433,0.13164508405500355
G43,3.559183673469388,5.338775510204082,0.05207201694261781,7.0,4.0,3.590531950485112,0.0610485994733062,0.30688365275863494,0.5,0.4857142857142857,0.15043551295724944,1.877611788675206,0.9277015724322516,0.14852745964859534,0.6612243231586726,-0.3724604516987814,0.1239325262010999
G44,3.5755102040816324,5.420408163265306,0.05847754458805223,7.0,4.0,3.56677818668451,0.06352459016393443,0.3092302729055118,1.0,0.44081632653061226,0.1906329571486388,1.90687101242273,0.9193041150886584,0.1675203967342778,0.6926946422598108,-0.36206130021198324,0.12789641177230918
G45,3.3563218390804597,5.547892720306513,0.056705863418061615,7.0,4.0,3.6354553492484527,0.04350877192982456,0.30279988211032927,0.6666666666666666,0.421455938697318,0.17729520130367574,1.926147642433177,0.9162687886825818,0.16060934671211718,0.677446290350204,-0.38971151585789754,0.1255683225769994
G46,3.330769230769231,5.092307692307692,0.061559936458116686,6.0,4.0,3.5697950697950698,0.06337078651685393,0.30668696168703874,1.0,0.3769230769230769,0.1949164852802605,1.888791253695671,0.9221562221562222,0.15439844337716802,0.7205180986642432,-0.355723851595834,0.12770804204082176
G47,3.502008032128514,5.124497991967871,0.05932764439712055,6.0,4.0,3.5256509910610183,0.05604243542435424,0.3109335190224105,0.5,0.43373493975903615,0.15729345946547088,1.865903842192754,0.9108368959709807,0.1779112169656041,0.6946900365817563,-0.34871987569349494,0.12991640691710182
G48,3.524193548387097,5.237903225806452,0.05129312935932808,6.0,4.0,3.5492359932088284,0.048034934497816595,0.3090456445083923,1.0,0.4475806451612903,0.21539377674357668,1.8579453254621947,0.9124657176439859,0.17067632915493777,0.6770573976035708,-0.3644690493383159,0.12637525855422366
G49,3.351145038167939,5.900763358778626,0.06892379258993514,7.0,4.0,3.5898628293995496,0.05406037912473672,0.3049361360759864,1.0,0.4083969465648855,0.18910284872780436,1.8823516946606818,0.9151238630048844,0.17063459222327687,0.6972361104158381,-0.3866577488390901,0.13050997195781588
Mean,3.4719288092979927,5.290627108970971,0.05918087125059273,6.52,3.92,3.5643366042556237,0.0561741856115419,0.30821039730033895,0.7533304473304474,0.43225192825395425,0.18473713143767262,1.8900171335424414,0.9171727800498879,0.16679975671775896,0.6896722287599597,-0.36309566739663635,0.1281164982926938
Madrid real,3.790794979079498,6.079497907949791,0.12050969874476992,8.0,5.0,3.783516753981928,0.08191653786707882,0.29465342622415475,1.0,0.4393305439330544,0.184,1.92,0.907,1.2282489097581686,0.7034046921247062,-0.36594276818681193,0.14545076733003784
